,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2016-12-22 00:00:00+00:00,116.29,47.92551609511821,1.046028610000119,2090959.1460733893,0.11470753862351213,0.23515254396776608,-3.3619479512043777,-11634.914500000188,-1028071.1389999924,1232674.0,1232674.0,0.0,6.02471536309531,1232674.0,1232674.0,1,-1.2623846725243946,3214.2215155893014,6.02471536309531,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2016-12-22 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 100, 'created': Timestamp('2016-12-21 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '8734132950794b4fbdb752d11c97e217'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2016-12-22 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2016-12-22 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '5e52f50fab5346a5926ff6352e256bb8'}]",2016-12-22 21:00:00+00:00,2016-12,2016-12-22 14:31:00+00:00,-8090.914499999955,204602.8610000076,"[{'cost_basis': 107.87113319897598, 'amount': 10600, 'last_sale_price': 116.29, 'sid': Equity(8 [AAPL])}]",-0.03804020348493786,0.30596184689160577,0.0,0.0,0,0.6716714618084154,-1016436.2244999924,1229130.0,1229130.0,409,"[{'amount': 100, 'commission': None, 'order_id': '8734132950794b4fbdb752d11c97e217', 'dt': Timestamp('2016-12-22 21:00:00+0000', tz='UTC'), 'price': 116.348145, 'sid': Equity(8 [AAPL])}]",0.0
2016-12-23 00:00:00+00:00,116.52,47.86690535238255,1.0703493500001198,2054313.5701509153,0.12028989055652395,0.2348929719776607,-3.36353359074902,-11657.92600000021,-1039729.0649999924,1246764.0,1246764.0,0.0,6.021998171467796,1246764.0,1246764.0,1,-1.2623846725243946,3214.2215155893014,6.021998171467796,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2016-12-23 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 100, 'created': Timestamp('2016-12-22 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '5e52f50fab5346a5926ff6352e256bb8'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2016-12-23 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2016-12-23 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '4f1d463e26ee4e65bfb8d5ddb35a10ce'}]",2016-12-23 21:00:00+00:00,2016-12,2016-12-23 14:31:00+00:00,2432.0740000000224,207034.93500000762,"[{'cost_basis': 107.95251756160238, 'amount': 10700, 'last_sale_price': 116.52, 'sid': Equity(8 [AAPL])}]",0.011886803479252972,0.30574195271709453,0.0,0.0,0,0.6711869196763602,-1028071.1389999924,1232674.0,1232674.0,410,"[{'amount': 100, 'commission': None, 'order_id': '5e52f50fab5346a5926ff6352e256bb8', 'dt': Timestamp('2016-12-23 21:00:00+0000', tz='UTC'), 'price': 116.57826, 'sid': Equity(8 [AAPL])}]",0.0
2016-12-27 00:00:00+00:00,117.26,47.808497968991816,1.1494697200001203,2055967.9625695806,0.12780647846632487,0.23465857425010306,-3.363434517277822,-11731.962999999989,-1051461.0279999925,1266408.0,1266408.0,0.0,5.891722912942248,1266408.0,1266408.0,1,-1.2623846725243946,3214.2215155893014,5.891722912942248,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2016-12-27 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 100, 'created': Timestamp('2016-12-23 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '4f1d463e26ee4e65bfb8d5ddb35a10ce'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2016-12-27 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2016-12-27 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'dac6fd2dc5d94c53b48be23c68fb3270'}]",2016-12-27 21:00:00+00:00,2016-12,2016-12-27 14:31:00+00:00,7912.036999999895,214946.97200000752,"[{'cost_basis': 108.03925008418013, 'amount': 10800, 'last_sale_price': 117.26, 'sid': Equity(8 [AAPL])}]",0.03821595133207634,0.30586078483511797,0.0,0.0,0,0.671445826911907,-1039729.0649999924,1246764.0,1246764.0,411,"[{'amount': 100, 'commission': None, 'order_id': '4f1d463e26ee4e65bfb8d5ddb35a10ce', 'dt': Timestamp('2016-12-27 21:00:00+0000', tz='UTC'), 'price': 117.31863, 'sid': Equity(8 [AAPL])}]",0.0
2016-12-28 00:00:00+00:00,116.76,47.75034566832833,1.0954103400001194,1890082.7625725335,0.10865999069608256,0.23476670514664386,-3.336118938674632,11670.061999999918,-1039790.9659999924,1249332.0,1249332.0,0.0,5.96223076764981,1249332.0,1249332.0,1,-1.2623846725243946,3214.2215155893014,5.96223076764981,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2016-12-28 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': -100, 'created': Timestamp('2016-12-27 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'dac6fd2dc5d94c53b48be23c68fb3270'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2016-12-28 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2016-12-28 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'f2ee51259e5d4ceaa3ad84399b54d1a7'}]",2016-12-28 21:00:00+00:00,2016-12,2016-12-28 14:31:00+00:00,-5405.9379999999655,209541.03400000755,"[{'cost_basis': 108.03925942997452, 'amount': 10700, 'last_sale_price': 116.76, 'sid': Equity(8 [AAPL])}]",-0.02515010074205548,0.30516783358302246,0.0,0.0,0,0.6699229792842089,-1051461.0279999925,1266408.0,1266408.0,412,"[{'amount': -100, 'commission': None, 'order_id': 'dac6fd2dc5d94c53b48be23c68fb3270', 'dt': Timestamp('2016-12-28 21:00:00+0000', tz='UTC'), 'price': 116.70162, 'sid': Equity(8 [AAPL])}]",0.0
2016-12-29 00:00:00+00:00,116.73,47.692383572833286,1.0921409750001199,1829270.9589761207,0.10990867468109844,0.23448238489000336,-3.336602173419041,11667.063499999931,-1028123.9024999924,1237338.0,1237338.0,0.0,5.914219045396571,1237338.0,1237338.0,1,-1.2623846725243946,3214.2215155893014,5.914219045396571,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2016-12-29 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': -100, 'created': Timestamp('2016-12-28 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'f2ee51259e5d4ceaa3ad84399b54d1a7'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2016-12-29 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2016-12-29 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '9f1f1a61e2b64d9abd7702b4c6d30317'}]",2016-12-29 21:00:00+00:00,2016-12,2016-12-29 14:31:00+00:00,-326.9364999999525,209214.0975000076,"[{'cost_basis': 108.0392688639368, 'amount': 10600, 'last_sale_price': 116.73, 'sid': Equity(8 [AAPL])}]",-0.0015602504853533539,0.3047789491147021,0.0,0.0,0,0.669067621066146,-1039790.9659999924,1249332.0,1249332.0,413,"[{'amount': -100, 'commission': None, 'order_id': 'f2ee51259e5d4ceaa3ad84399b54d1a7', 'dt': Timestamp('2016-12-29 21:00:00+0000', tz='UTC'), 'price': 116.67163500000001, 'sid': Equity(8 [AAPL])}]",0.0
2016-12-30 00:00:00+00:00,115.82000000000001,47.63467847659029,0.9956220650001184,1715964.4962647157,0.10797443870430934,0.234204091988978,-3.3340135300093623,11576.108999999939,-1016547.7934999923,1216110.0,1216110.0,0.0,6.093889325682282,1216110.0,1216110.0,1,-1.2623846725243946,3214.2215155893014,6.093889325682282,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2016-12-30 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': -100, 'created': Timestamp('2016-12-29 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '9f1f1a61e2b64d9abd7702b4c6d30317'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2016-12-30 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2016-12-30 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'd571e9bee67949dbb2949545844132f7'}]",2016-12-30 21:00:00+00:00,2016-12,2016-12-30 14:31:00+00:00,-9651.890999999945,199562.20650000765,"[{'cost_basis': 108.03927838774634, 'amount': 10500, 'last_sale_price': 115.82000000000001, 'sid': Equity(8 [AAPL])}]",-0.046134037406344475,0.303821568499871,0.0,0.0,0,0.6669640176100147,-1028123.9024999924,1237338.0,1237338.0,414,"[{'amount': -100, 'commission': None, 'order_id': '9f1f1a61e2b64d9abd7702b4c6d30317', 'dt': Timestamp('2016-12-30 21:00:00+0000', tz='UTC'), 'price': 115.76209, 'sid': Equity(8 [AAPL])}]",0.0
2017-01-03 00:00:00+00:00,116.15,47.57712414940386,1.0302129900001193,1741537.7780606095,0.13059765443283067,0.23444286592038469,-3.328076037944122,11609.092499999795,-1004938.7009999923,1207960.0,1207960.0,0.0,5.949917599532029,1207960.0,1207960.0,1,-1.2623846725243946,3214.2215155893014,5.949917599532029,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': -100, 'created': Timestamp('2016-12-30 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'd571e9bee67949dbb2949545844132f7'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '7081a63c397b4e9bb1f4f22bdef580bf'}]",2017-01-03 21:00:00+00:00,2017-01,2017-01-03 14:31:00+00:00,3459.092500000028,203021.29900000768,"[{'cost_basis': 108.03928800313095, 'amount': 10400, 'last_sale_price': 116.15, 'sid': Equity(8 [AAPL])}]",0.017333404759682702,0.30367734445183825,0.0,0.0,0,0.6666456089028865,-1016547.7934999923,1216110.0,1216110.0,415,"[{'amount': -100, 'commission': None, 'order_id': 'd571e9bee67949dbb2949545844132f7', 'dt': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'price': 116.091925, 'sid': Equity(8 [AAPL])}]",0.0
2017-01-04 00:00:00+00:00,116.02,47.51979386562711,1.0166339800001194,1720595.0141237043,0.14543495825478314,0.23436936782156564,-3.331118957862409,11596.09899999993,-993342.6019999923,1195006.0,1195006.0,0.0,5.925745632828988,1195006.0,1195006.0,1,-1.2623846725243946,3214.2215155893014,5.925745632828988,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': -100, 'created': Timestamp('2017-01-03 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '7081a63c397b4e9bb1f4f22bdef580bf'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'bb224b026e954b588015fb48f3fcb087'}]",2017-01-04 21:00:00+00:00,2017-01,2017-01-04 14:31:00+00:00,-1357.9009999999544,201663.39800000773,"[{'cost_basis': 108.03929771186881, 'amount': 10300, 'last_sale_price': 116.02, 'sid': Equity(8 [AAPL])}]",-0.00668846572595283,0.30322757913123555,0.0,0.0,0,0.6656566788542505,-1004938.7009999923,1207960.0,1207960.0,416,"[{'amount': -100, 'commission': None, 'order_id': '7081a63c397b4e9bb1f4f22bdef580bf', 'dt': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'price': 115.96199, 'sid': Equity(8 [AAPL])}]",0.0
2017-01-05 00:00:00+00:00,116.61,47.462649030201504,1.0773446750001203,1653421.8018561876,0.1317973704184341,0.23428403505180043,-3.32185369607145,11655.069499999983,-981687.5324999923,1189422.0,1189422.0,0.0,5.7256844004472,1189422.0,1189422.0,1,-1.2623846725243946,3214.2215155893014,5.7256844004472,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': -100, 'created': Timestamp('2017-01-04 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'bb224b026e954b588015fb48f3fcb087'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '331c3021f6fd4675825a7d9f5effdefd'}]",2017-01-05 21:00:00+00:00,2017-01,2017-01-05 14:31:00+00:00,6071.069499999983,207734.4675000077,"[{'cost_basis': 108.0393075157904, 'amount': 10200, 'last_sale_price': 116.61, 'sid': Equity(8 [AAPL])}]",0.030104964808734147,0.30324793436492353,0.0,0.0,0,0.665699505517152,-993342.6019999923,1195006.0,1195006.0,417,"[{'amount': -100, 'commission': None, 'order_id': 'bb224b026e954b588015fb48f3fcb087', 'dt': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'price': 116.551695, 'sid': Equity(8 [AAPL])}]",0.0
2017-01-06 00:00:00+00:00,117.91,47.40570550401504,1.2098847200001237,1751883.6093708891,0.16707881399505675,0.23521916345253113,-3.2853488391534027,11785.004499999806,-969902.5279999922,1190891.0,1190891.0,0.0,5.38892816092216,1190891.0,1190891.0,1,-1.2623846725243946,3214.2215155893014,5.38892816092216,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': -100, 'created': Timestamp('2017-01-05 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '331c3021f6fd4675825a7d9f5effdefd'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'c20b604a5666449fa91182007b453197'}]",2017-01-06 21:00:00+00:00,2017-01,2017-01-06 14:31:00+00:00,13254.00450000004,220988.47200000775,"[{'cost_basis': 108.0393174167805, 'amount': 10100, 'last_sale_price': 117.91, 'sid': Equity(8 [AAPL])}]",0.06380262582086704,0.3036972442526022,0.0,0.0,0,0.6666839318757487,-981687.5324999923,1189422.0,1189422.0,418,"[{'amount': -100, 'commission': None, 'order_id': '331c3021f6fd4675825a7d9f5effdefd', 'dt': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'price': 117.851045, 'sid': Equity(8 [AAPL])}]",0.0
2017-01-09 00:00:00+00:00,118.99000000000001,47.34896654554253,1.3189042250001264,1752769.4229581049,0.17072692995127947,0.23494659431941836,-3.2853230327862963,-11905.049500000197,-981807.5774999922,1213698.0,1213698.0,0.0,5.233928969187847,1213698.0,1213698.0,1,-1.2623846725243946,3214.2215155893014,5.233928969187847,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 100, 'created': Timestamp('2017-01-06 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'c20b604a5666449fa91182007b453197'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'fa36f1d528bc41ca857f0c640f56a7f6'}]",2017-01-09 21:00:00+00:00,2017-01,2017-01-09 14:31:00+00:00,10901.950500000035,231890.4225000078,"[{'cost_basis': 108.14727013818464, 'amount': 10200, 'last_sale_price': 118.99000000000001, 'sid': Equity(8 [AAPL])}]",0.04933266609490672,0.30396211527600614,0.0,0.0,0,0.6672634794539567,-969902.5279999922,1190891.0,1190891.0,419,"[{'amount': 100, 'commission': None, 'order_id': 'c20b604a5666449fa91182007b453197', 'dt': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'price': 119.04949500000001, 'sid': Equity(8 [AAPL])}]",0.0
2017-01-10 00:00:00+00:00,119.11,47.29244750655135,1.3310836700001265,1697656.6010150546,0.16974756996303175,0.23466829731831162,-3.2845130898561625,-11917.055500000017,-993724.6329999922,1226833.0,1226833.0,0.0,5.262929923060029,1226833.0,1226833.0,1,-1.2623846725243946,3214.2215155893014,5.262929923060029,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 100, 'created': Timestamp('2017-01-09 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'fa36f1d528bc41ca857f0c640f56a7f6'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '565e5bee72bc412290db1ff2ed3241ed'}]",2017-01-10 21:00:00+00:00,2017-01,2017-01-10 14:31:00+00:00,1217.9444999999832,233108.36700000777,"[{'cost_basis': 108.25429232130905, 'amount': 10300, 'last_sale_price': 119.11, 'sid': Equity(8 [AAPL])}]",0.005252241497813337,0.3036674303704711,0.0,0.0,0,0.6666149234279609,-981807.5774999922,1213698.0,1213698.0,420,"[{'amount': 100, 'commission': None, 'order_id': 'fa36f1d528bc41ca857f0c640f56a7f6', 'dt': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'price': 119.169555, 'sid': Equity(8 [AAPL])}]",0.0
2017-01-11 00:00:00+00:00,119.75,47.23611865369678,1.3969427950001276,1741816.4308947353,0.19770829762750308,0.2350881041366863,-3.272289793487752,11968.91249999986,-981755.7204999923,1221450.0,1221450.0,0.0,5.09586629496496,1221450.0,1221450.0,1,-1.2623846725243946,3214.2215155893014,5.09586629496496,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': -100, 'created': Timestamp('2017-01-10 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '565e5bee72bc412290db1ff2ed3241ed'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '6bf666a7a7514011861f1eee20ffa4b6'}]",2017-01-11 21:00:00+00:00,2017-01,2017-01-11 14:31:00+00:00,6585.912499999977,239694.27950000775,"[{'cost_basis': 108.25430212523062, 'amount': 10200, 'last_sale_price': 119.75, 'sid': Equity(8 [AAPL])}]",0.028252578767366865,0.3036654078349716,0.0,0.0,0,0.6666086678783522,-993724.6329999922,1226833.0,1226833.0,421,"[{'amount': -100, 'commission': None, 'order_id': '565e5bee72bc412290db1ff2ed3241ed', 'dt': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'price': 119.690125, 'sid': Equity(8 [AAPL])}]",0.0
2017-01-12 00:00:00+00:00,119.25,47.1800241201405,1.3458821700001264,1615908.6286131446,0.1799573978405138,0.23510852013920835,-3.2509707482132804,-11931.0625,-993686.7829999923,1228275.0,1228275.0,0.0,5.235876787451603,1228275.0,1228275.0,1,-1.2623846725243946,3214.2215155893014,5.235876787451603,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2017-01-12 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 100, 'created': Timestamp('2017-01-11 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '6bf666a7a7514011861f1eee20ffa4b6'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2017-01-12 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2017-01-12 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'a211f1f6aa6b43bd8c8c381fe4374bc1'}]",2017-01-12 21:00:00+00:00,2017-01,2017-01-12 14:31:00+00:00,-5106.0625,234588.21700000775,"[{'cost_basis': 108.36164506576236, 'amount': 10300, 'last_sale_price': 119.25, 'sid': Equity(8 [AAPL])}]",-0.021302396163358828,0.30303638409131994,0.0,0.0,0,0.6652263042926523,-981755.7204999923,1221450.0,1221450.0,422,"[{'amount': 100, 'commission': None, 'order_id': '6bf666a7a7514011861f1eee20ffa4b6', 'dt': Timestamp('2017-01-12 21:00:00+0000', tz='UTC'), 'price': 119.309625, 'sid': Equity(8 [AAPL])}]",0.0
2017-01-13 00:00:00+00:00,119.04,47.12411798074848,1.3241916500001256,1565921.6742564398,0.18409519379086037,0.23484124098552475,-3.252795211618431,-11910.052000000142,-1005596.8349999923,1238016.0,1238016.0,0.0,5.326651956605898,1238016.0,1238016.0,1,-1.2623846725243946,3214.2215155893014,5.326651956605898,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': 100, 'dt': Timestamp('2017-01-13 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 100, 'created': Timestamp('2017-01-12 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': 'a211f1f6aa6b43bd8c8c381fe4374bc1'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-13 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2017-01-13 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '0cb2c7958d1a4ecc91c4c9abd861cbaf'}]",2017-01-13 21:00:00+00:00,2017-01,2017-01-13 14:31:00+00:00,-2169.052000000025,232419.16500000772,"[{'cost_basis': 108.46490347859158, 'amount': 10400, 'last_sale_price': 119.04, 'sid': Equity(8 [AAPL])}]",-0.009246210349942552,0.3025617552698492,0.0,0.0,0,0.6641828841445694,-993686.7829999923,1228275.0,1228275.0,423,"[{'amount': 100, 'commission': None, 'order_id': 'a211f1f6aa6b43bd8c8c381fe4374bc1', 'dt': Timestamp('2017-01-13 21:00:00+0000', tz='UTC'), 'price': 119.09952000000001, 'sid': Equity(8 [AAPL])}]",0.0
2017-01-17 00:00:00+00:00,120.0,47.06838392981276,1.4239706500001281,1530457.574241178,0.17508508189898153,0.2346469745356206,-3.2492848124683635,11993.899999999907,-993602.9349999923,1236000.0,1236000.0,0.0,5.099071640986909,1236000.0,1236000.0,1,-1.2623846725243946,3214.2215155893014,5.099071640986909,"[{'limit_reached': False, 'stop': None, 'status': 1, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-17 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': -100, 'created': Timestamp('2017-01-13 21:00:00+0000', tz='UTC'), 'commission': 0.1, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '0cb2c7958d1a4ecc91c4c9abd861cbaf'}, {'limit_reached': False, 'stop': None, 'status': 0, 'stop_reached': False, 'amount': -100, 'dt': Timestamp('2017-01-17 21:00:00+0000', tz='UTC'), 'limit': None, 'filled': 0, 'created': Timestamp('2017-01-17 21:00:00+0000', tz='UTC'), 'commission': 0, 'reason': None, 'sid': Equity(8 [AAPL]), 'id': '01bb42571b854bd49cdf7322fbf98d3d'}]",2017-01-17 21:00:00+00:00,2017-01,2017-01-17 14:31:00+00:00,9977.900000000023,242397.06500000774,"[{'cost_basis': 108.46491318732946, 'amount': 10300, 'last_sale_price': 120.0, 'sid': Equity(8 [AAPL])}]",0.0429306249336181,0.30274767857131246,0.0,0.0,0,0.6645891820250447,-1005596.8349999923,1238016.0,1238016.0,424,"[{'amount': -100, 'commission': None, 'order_id': '0cb2c7958d1a4ecc91c4c9abd861cbaf', 'dt': Timestamp('2017-01-17 21:00:00+0000', tz='UTC'), 'price': 119.94, 'sid': Equity(8 [AAPL])}]",0.0
