,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,moving_average,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,time,trading_days,transactions,treasury_period_return
2016-07-07 20:00:00+00:00,0.8189989014331196,0.9723078999999977,,0.0,0.0,,0.0,67693.07899999997,-47970.0,-47970.0,0.0,2.432176030933105,0.0,0.0,0,-0.4879594255518441,9.592338331294812,94.7475,-2.432176030933105,[],2016-07-07 20:00:00+00:00,2016-07,2016-07-07 13:31:00+00:00,-205.0,19723.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 95.94, 'amount': -500, 'sid': Equity(8 [AAPL])}]",95.94,-0.010286992539521811,1.1059424202771246,-47970.0,-47970.0,1,1.9479735898897812,67693.07899999997,-47765.0,-47765.0,291,291,[],0.0
2016-07-08 20:00:00+00:00,0.8178541663237505,0.9353078999999977,,0.0,0.0,,0.0,67693.07899999997,-48340.0,-48340.0,0.0,2.497793761912514,0.0,0.0,0,-0.4879594255518441,9.592338331294812,95.32750000000001,-2.497793761912514,[],2016-07-08 20:00:00+00:00,2016-07,2016-07-08 13:31:00+00:00,-370.0,19353.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 96.68, 'amount': -500, 'sid': Equity(8 [AAPL])}]",96.68,-0.018759748414535093,1.083902004553825,-48340.0,-48340.0,1,1.90841215781435,67693.07899999997,-47970.0,-47970.0,292,292,[],0.0
2016-07-11 20:00:00+00:00,0.8165194080290681,0.9203078999999976,,0.0,0.0,,0.0,67693.07899999997,-48490.0,-48490.0,0.0,2.5251158941750997,0.0,0.0,0,-0.4879594255518441,9.592338331294812,95.75125,-2.5251158941750997,[],2016-07-11 20:00:00+00:00,2016-07,2016-07-11 13:31:00+00:00,-150.0,19203.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 96.98, 'amount': -500, 'sid': Equity(8 [AAPL])}]",96.98,-0.007750704681151799,1.0738043932045331,-48490.0,-48490.0,1,1.8905500898016108,67693.07899999997,-48340.0,-48340.0,293,293,[],0.0
2016-07-12 20:00:00+00:00,0.8152421193589109,0.8983078999999976,,0.0,0.0,,0.0,67693.07899999997,-48710.0,-48710.0,0.0,2.5659694088614433,0.0,0.0,0,-0.4879594255518441,9.592338331294812,96.12875,-2.5659694088614433,[],2016-07-12 20:00:00+00:00,2016-07,2016-07-12 13:31:00+00:00,-220.0,18983.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 97.42, 'amount': -500, 'sid': Equity(8 [AAPL])}]",97.42,-0.011456496117107084,1.0597833465827924,-48710.0,-48710.0,1,1.865632577209437,67693.07899999997,-48490.0,-48490.0,294,294,[],0.0
2016-07-13 20:00:00+00:00,0.8139186441324601,0.9258078999999977,,0.0,0.0,,0.0,67693.07899999997,-48435.0,-48435.0,0.0,2.5150483597040014,0.0,0.0,0,-0.4879594255518441,9.592338331294812,96.2875,-2.5150483597040014,[],2016-07-13 20:00:00+00:00,2016-07,2016-07-13 13:31:00+00:00,275.0,19258.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 96.87, 'amount': -500, 'sid': Equity(8 [AAPL])}]",96.87,0.014486585658733286,1.0731124832165135,-48435.0,-48435.0,1,1.8892350888016003,67693.07899999997,-48710.0,-48710.0,295,295,[],0.0
2016-07-14 20:00:00+00:00,0.8140257330121753,0.8298078999999976,,0.0,0.0,,0.0,67693.07899999997,-49395.0,-49395.0,0.0,2.6994636978012876,0.0,0.0,0,-0.4879594255518441,9.592338331294812,96.64999999999999,-2.6994636978012876,[],2016-07-14 20:00:00+00:00,2016-07,2016-07-14 13:31:00+00:00,-960.0,18298.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 98.79, 'amount': -500, 'sid': Equity(8 [AAPL])}]",98.79,-0.04984920873987497,1.0172114567801012,-49395.0,-49395.0,1,1.7852458252494117,67693.07899999997,-48435.0,-48435.0,296,296,[],0.0
2016-07-15 20:00:00+00:00,0.8126542642136902,0.8303078999999978,,0.0,0.0,,0.0,67693.07899999997,-49390.0,-49390.0,0.0,2.69845308540711,0.0,0.0,0,-0.4879594255518441,9.592338331294812,97.12375,-2.69845308540711,[],2016-07-15 20:00:00+00:00,2016-07,2016-07-15 13:31:00+00:00,5.0,18303.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 98.78, 'amount': -500, 'sid': Equity(8 [AAPL])}]",98.78,0.00027325272778644383,1.0157827108874147,-49390.0,-49390.0,1,1.7827385406401852,67693.07899999997,-49395.0,-49395.0,297,297,[],0.0
2016-07-18 20:00:00+00:00,0.8118171582379815,0.7778078999999978,,0.0,0.0,,0.0,67693.07899999997,-49915.0,-49915.0,0.0,2.807671177521491,0.0,0.0,0,-0.4879594255518441,9.592338331294812,97.66125000000001,-2.807671177521491,[],2016-07-18 20:00:00+00:00,2016-07,2016-07-18 13:31:00+00:00,-525.0,17778.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 99.83, 'amount': -500, 'sid': Equity(8 [AAPL])}]",99.83,-0.028683698518702783,0.9835392887176875,-49915.0,-49915.0,1,1.7244674247201965,67693.07899999997,-49390.0,-49390.0,298,298,[],0.0
2016-07-19 20:00:00+00:00,0.8104634890402527,0.7758078999999978,,0.0,0.0,,0.0,67693.07899999997,-49935.0,-49935.0,0.0,2.811959559364506,0.0,0.0,0,-0.4879594255518441,9.592338331294812,98.15250000000002,-2.811959559364506,[],2016-07-19 20:00:00+00:00,2016-07,2016-07-19 13:31:00+00:00,-20.0,17758.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 99.87, 'amount': -500, 'sid': Equity(8 [AAPL])}]",99.87,-0.0011249809386042475,0.9807172336687667,-49935.0,-49935.0,1,1.719525797315157,67693.07899999997,-49915.0,-49915.0,299,299,[],0.0
2016-07-20 20:00:00+00:00,0.8091238589742095,0.7713078999999969,,0.0,0.0,,0.0,67693.07899999997,-49980.00000000001,-49980.00000000001,0.0,2.8216438260112833,0.0,0.0,0,-0.4879594255518441,9.592338331294812,98.56250000000001,-2.8216438260112833,[],2016-07-20 20:00:00+00:00,2016-07,2016-07-20 13:31:00+00:00,-45.000000000007276,17713.07899999996,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 99.96000000000001, 'amount': -500, 'sid': Equity(8 [AAPL])}]",99.96000000000001,-0.0025340578786707812,0.9764357358605453,-49980.00000000001,-49980.00000000001,1,1.7120231777113295,67693.07899999997,-49935.0,-49935.0,300,300,[],0.0
2016-07-21 20:00:00+00:00,0.8078466600250519,0.7978078999999976,,0.0,0.0,,0.0,67693.07899999997,-49715.0,-49715.0,0.0,2.7653121337379867,0.0,0.0,0,-0.4879594255518441,9.592338331294812,98.86875,-2.7653121337379867,[],2016-07-21 20:00:00+00:00,2016-07,2016-07-21 13:31:00+00:00,265.0000000000073,17978.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 99.43, 'amount': -500, 'sid': Equity(8 [AAPL])}]",99.43,0.0149606965564828,0.9902348415450969,-49715.0,-49715.0,1,1.7363638042163991,67693.07899999997,-49980.00000000001,-49980.00000000001,301,301,[],0.0
2016-07-22 20:00:00+00:00,0.806675707656244,0.8363078999999976,,0.0,0.0,,0.0,67693.07899999997,-49330.0,-49330.0,0.0,2.6863686639914843,0.0,0.0,0,-0.4879594255518441,9.592338331294812,99.02374999999999,-2.6863686639914843,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': '1545bd007f144def88e9e3ae156ce0ef', 'limit': None, 'created': Timestamp('2016-07-22 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2016-07-22 20:00:00+0000', tz='UTC')}]",2016-07-22 20:00:00+00:00,2016-07,2016-07-22 13:31:00+00:00,385.0,18363.07899999997,"[{'cost_basis': 98.64440699911823, 'last_sale_price': 98.66, 'amount': -500, 'sid': Equity(8 [AAPL])}]",98.66,0.02141496875166693,1.0105405164925563,-49330.0,-49330.0,1,1.7723378832306331,67693.07899999997,-49715.0,-49715.0,302,302,[],0.0
2016-07-25 20:00:00+00:00,0.8058821284242392,0.9018111999999974,,0.0,0.0,,9729.032999999989,77422.11199999996,-58404.0,-58404.0,0.0,3.0709672968589157,0.0,0.0,0,-0.4879594255518441,9.592338331294812,99.0825,-3.0709672968589157,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': '1545bd007f144def88e9e3ae156ce0ef', 'limit': None, 'created': Timestamp('2016-07-22 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2016-07-25 20:00:00+0000', tz='UTC')}]",2016-07-25 20:00:00+00:00,2016-07,2016-07-25 13:31:00+00:00,655.0329999999958,19018.111999999965,"[{'cost_basis': 98.4187274992652, 'last_sale_price': 97.34, 'amount': -600, 'sid': Equity(8 [AAPL])}]",97.34,0.03567119653517792,1.0450104702224916,-58404.0,-58404.0,1,1.8340189569414207,67693.07899999997,-49330.0,-49330.0,303,303,"[{'order_id': '1545bd007f144def88e9e3ae156ce0ef', 'price': 97.29133, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2016-07-25 20:00:00+0000', tz='UTC')}]",0.0
2016-07-26 20:00:00+00:00,0.8047143221369997,0.9420111999999974,,0.0,0.0,,0.0,77422.11199999996,-58002.0,-58002.0,0.0,2.9866975020535467,0.0,0.0,0,-0.4879594255518441,9.592338331294812,98.8175,-2.9866975020535467,[],2016-07-26 20:00:00+00:00,2016-07,2016-07-26 13:31:00+00:00,402.0,19420.111999999965,"[{'cost_basis': 98.4187274992652, 'last_sale_price': 96.67, 'amount': -600, 'sid': Equity(8 [AAPL])}]",96.67,0.021137744903384714,1.0648587564996546,-58002.0,-58002.0,1,1.8692219349252868,77422.11199999996,-58404.0,-58404.0,304,304,[],0.0
2016-07-27 20:00:00+00:00,0.8231883060804439,0.5652111999999971,,0.0,0.0,,0.0,77422.11199999996,-61770.0,-61770.0,0.0,3.9464322769987934,0.0,0.0,0,-0.4879594255518441,9.592338331294812,99.33875,-3.9464322769987934,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 0, 'stop': None, 'id': '6eb1d2db5dff481d8cf485915c75ebfc', 'limit': None, 'created': Timestamp('2016-07-27 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2016-07-27 20:00:00+0000', tz='UTC')}]",2016-07-27 20:00:00+00:00,2016-07,2016-07-27 13:31:00+00:00,-3768.0,15652.111999999965,"[{'cost_basis': 98.4187274992652, 'last_sale_price': 102.95, 'amount': -600, 'sid': Equity(8 [AAPL])}]",102.95,-0.1940256575245296,0.8428057495946897,-61770.0,-61770.0,1,1.4145007462633725,77422.11199999996,-58002.0,-58002.0,305,305,[],0.0
2016-07-28 20:00:00+00:00,0.8234285879742244,0.4812794999999961,,0.0,0.0,,-10439.317000000003,66982.79499999995,-52170.0,-52170.0,0.0,3.521955174563623,0.0,0.0,0,-0.4879594255518441,9.592338331294812,99.9025,-3.521955174563623,"[{'reason': None, 'filled': 100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 1, 'stop': None, 'id': '6eb1d2db5dff481d8cf485915c75ebfc', 'limit': None, 'created': Timestamp('2016-07-27 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2016-07-28 20:00:00+0000', tz='UTC')}]",2016-07-28 20:00:00+00:00,2016-07,2016-07-28 13:31:00+00:00,-839.31700000001,14812.794999999955,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 104.34, 'amount': -500, 'sid': Equity(8 [AAPL])}]",104.34,-0.05362324266527174,0.7861765413719978,-52170.0,-52170.0,1,1.3155258681167323,77422.11199999996,-61770.0,-61770.0,306,306,"[{'order_id': '6eb1d2db5dff481d8cf485915c75ebfc', 'price': 104.39217000000001, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': 100, 'dt': Timestamp('2016-07-28 20:00:00+0000', tz='UTC')}]",0.0
2016-07-29 20:00:00+00:00,0.8220836676558078,0.48777949999999537,,0.0,0.0,,0.0,66982.79499999995,-52105.00000000001,-52105.00000000001,0.0,3.502199082592561,0.0,0.0,0,-0.4879594255518441,9.592338331294812,100.44500000000001,-3.502199082592561,[],2016-07-29 20:00:00+00:00,2016-07,2016-07-29 13:31:00+00:00,64.99999999999272,14877.794999999947,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 104.21000000000001, 'amount': -500, 'sid': Equity(8 [AAPL])}]",104.21000000000001,0.004388098262346318,0.7892791895692046,-52105.00000000001,-52105.00000000001,1,1.3207131971244574,66982.79499999995,-52170.0,-52170.0,307,307,[],0.0
2016-08-01 20:00:00+00:00,0.8228090519507777,0.39577949999999595,,0.0,0.0,,0.0,66982.79499999995,-53025.0,-53025.0,0.0,3.7989524849734626,0.0,0.0,0,-0.4879594255518441,9.592338331294812,101.20625,-3.7989524849734626,[],2016-08-01 20:00:00+00:00,2016-08,2016-08-01 13:31:00+00:00,-919.9999999999927,13957.794999999955,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 106.05, 'amount': -500, 'sid': Equity(8 [AAPL])}]",106.05,-0.06183712035284783,0.7245336626794526,-53025.0,-53025.0,1,1.2075914152163807,66982.79499999995,-52105.00000000001,-52105.00000000001,308,308,[],0.0
2016-08-02 20:00:00+00:00,0.8229117581519421,0.47427949999999597,,0.0,0.0,,0.0,66982.79499999995,-52240.0,-52240.0,0.0,3.5434257886649148,0.0,0.0,0,-0.4879594255518441,9.592338331294812,101.8375,-3.5434257886649148,[],2016-08-02 20:00:00+00:00,2016-08,2016-08-02 13:31:00+00:00,785.0,14742.794999999955,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 104.48, 'amount': -500, 'sid': Equity(8 [AAPL])}]",104.48,0.05624097502506675,0.7778355075376574,-52240.0,-52240.0,1,1.2986953982939426,66982.79499999995,-53025.0,-53025.0,309,309,[],0.0
2016-08-03 20:00:00+00:00,0.8226697558319624,0.4087794999999961,,0.0,0.0,,0.0,66982.79499999995,-52895.0,-52895.0,0.0,3.754668491414034,0.0,0.0,0,-0.4879594255518441,9.592338331294812,102.72874999999999,-3.754668491414034,[],2016-08-03 20:00:00+00:00,2016-08,2016-08-03 13:31:00+00:00,-655.0,14087.794999999955,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 105.79, 'amount': -500, 'sid': Equity(8 [AAPL])}]",105.79,-0.04442848184486059,0.7316533981966082,-52895.0,-52895.0,1,1.219170873391066,66982.79499999995,-52240.0,-52240.0,310,310,[],0.0
2016-08-04 20:00:00+00:00,0.8213552786202143,0.4047794999999961,,0.0,0.0,,0.0,66982.79499999995,-52935.0,-52935.0,0.0,3.7682070388982876,0.0,0.0,0,-0.4879594255518441,9.592338331294812,103.307125,-3.7682070388982876,[],2016-08-04 20:00:00+00:00,2016-08,2016-08-04 13:31:00+00:00,-40.0,14047.794999999955,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 105.87, 'amount': -500, 'sid': Equity(8 [AAPL])}]",105.87,-0.0028393371709340975,0.7276668868104321,-52935.0,-52935.0,1,1.2125253507752494,66982.79499999995,-52895.0,-52895.0,311,311,[],0.0
2016-08-05 20:00:00+00:00,0.8217856565901679,0.32427949999999606,,0.0,0.0,,0.0,66982.79499999995,-53740.0,-53740.0,0.0,4.058055720110459,0.0,0.0,0,-0.4879594255518441,9.592338331294812,104.7235,-4.058055720110459,[],2016-08-05 20:00:00+00:00,2016-08,2016-08-05 13:31:00+00:00,-805.0,13242.794999999955,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 107.48, 'amount': -500, 'sid': Equity(8 [AAPL])}]",107.48,-0.05730436698428487,0.668633139345726,-53740.0,-53740.0,1,1.110466800127929,66982.79499999995,-52935.0,-52935.0,312,312,[],0.0
2016-08-08 20:00:00+00:00,0.8210956465027545,0.2797794999999961,,0.0,0.0,,0.0,66982.79499999995,-54185.0,-54185.0,0.0,4.233932486025928,0.0,0.0,0,-0.4879594255518441,9.592338331294812,105.470375,-4.233932486025928,[],2016-08-08 20:00:00+00:00,2016-08,2016-08-08 13:31:00+00:00,-445.0,12797.794999999955,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 108.37, 'amount': -500, 'sid': Equity(8 [AAPL])}]",108.37,-0.03360317818104119,0.6341079805823914,-54185.0,-54185.0,1,1.0519705855470907,66982.79499999995,-53740.0,-53740.0,313,313,[],0.0
2016-08-09 20:00:00+00:00,0.8199644327134546,0.25777949999999605,,0.0,0.0,,0.0,66982.79499999995,-54405.0,-54405.0,0.0,4.325479943026595,0.0,0.0,0,-0.4879594255518441,9.592338331294812,106.09937500000001,-4.325479943026595,[],2016-08-09 20:00:00+00:00,2016-08,2016-08-09 13:31:00+00:00,-220.0,12577.794999999955,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 108.81, 'amount': -500, 'sid': Equity(8 [AAPL])}]",108.81,-0.017190461325564343,0.6161352277193665,-54405.0,-54405.0,1,1.0218791534250946,66982.79499999995,-54185.0,-54185.0,314,314,[],0.0
2016-08-10 20:00:00+00:00,0.8191030682422894,0.29827949999999603,,0.0,0.0,,0.0,66982.79499999995,-54000.0,-54000.0,0.0,4.159350894780376,0.0,0.0,0,-0.4879594255518441,9.592338331294812,106.64325,-4.159350894780376,[],2016-08-10 20:00:00+00:00,2016-08,2016-08-10 13:31:00+00:00,405.0,12982.794999999955,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 108.0, 'amount': -500, 'sid': Equity(8 [AAPL])}]",108.0,0.03219960255354781,0.6462737560520185,-54000.0,-54000.0,1,1.0724424856089507,66982.79499999995,-54405.0,-54405.0,315,315,[],0.0
2016-08-11 20:00:00+00:00,0.8178020438647522,0.3017794999999961,,0.0,0.0,,0.0,66982.79499999995,-53965.0,-53965.0,0.0,4.1454793227270965,0.0,0.0,0,-0.4879594255518441,9.592338331294812,106.949625,-4.1454793227270965,[],2016-08-11 20:00:00+00:00,2016-08,2016-08-11 13:31:00+00:00,35.0,13017.794999999955,"[{'cost_basis': 98.41852749926521, 'last_sale_price': 107.93, 'amount': -500, 'sid': Equity(8 [AAPL])}]",107.93,0.002695875579950213,0.6478823216798738,-53965.0,-53965.0,1,1.0751065883050512,66982.79499999995,-54000.0,-54000.0,316,316,[],0.0
