,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,fast_ma,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_value,shorts_count,slow_ma,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2016-11-04 20:00:00+00:00,0.1599298130237705,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,111.950625,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-04 20:00:00+00:00,2016-11,2016-11-04 13:31:00+00:00,0.0,9578.317999999994,[],108.84,0.0,-0.10097698909278924,0.0,0.0,0,113.95253124999999,-0.14661925517269986,9578.317999999994,0.0,0.0,376,[],0.0
2016-11-07 21:00:00+00:00,0.15971700740075656,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,111.376875,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-07 21:00:00+00:00,2016-11,2016-11-07 14:31:00+00:00,0.0,9578.317999999994,[],110.41,0.0,-0.10084332965518039,0.0,0.0,0,113.83924999999999,-0.1464246708067068,9578.317999999994,0.0,0.0,377,[],0.0
2016-11-08 21:00:00+00:00,0.15950504901293344,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,111.02250000000001,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-08 21:00:00+00:00,2016-11,2016-11-08 14:31:00+00:00,0.0,9578.317999999994,[],111.06,0.0,-0.10071019957131017,0.0,0.0,0,113.80568749999999,-0.14623085911248732,9578.317999999994,0.0,0.0,378,[],0.0
2016-11-09 21:00:00+00:00,0.15929393225340271,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,110.74012499999999,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-09 21:00:00+00:00,2016-11,2016-11-09 14:31:00+00:00,0.0,9578.317999999994,[],110.88,0.0,-0.10057759535626541,0.0,0.0,0,113.76121875,-0.1460378149898926,9578.317999999994,0.0,0.0,379,[],0.0
2016-11-10 21:00:00+00:00,0.1590836515670784,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,110.09387499999998,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-10 21:00:00+00:00,2016-11,2016-11-10 14:31:00+00:00,0.0,9578.317999999994,[],107.79,0.0,-0.10044551355716656,0.0,0.0,0,113.61365624999999,-0.1458455333857796,9578.317999999994,0.0,0.0,380,[],0.0
2016-11-11 21:00:00+00:00,0.15887420145007003,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,109.7825,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-11 21:00:00+00:00,2016-11,2016-11-11 14:31:00+00:00,0.0,9578.317999999994,[],108.43,0.0,-0.10031395075279216,0.0,0.0,0,113.45934374999999,-0.14565400929345607,9578.317999999994,0.0,0.0,381,[],0.0
2016-11-14 21:00:00+00:00,0.1586655764490795,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,109.11875,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-14 21:00:00+00:00,2016-11,2016-11-14 14:31:00+00:00,0.0,9578.317999999994,[],105.71000000000001,0.0,-0.10018290355320524,0.0,0.0,0,113.2750625,-0.14546323775213255,9578.317999999994,0.0,0.0,382,[],0.0
2016-11-15 21:00:00+00:00,0.15845777116080467,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,108.77875000000002,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-15 21:00:00+00:00,2016-11,2016-11-15 14:31:00+00:00,0.0,9578.317999999994,[],107.11,0.0,-0.1000523685993866,0.0,0.0,0,113.10746874999998,-0.14527321384638273,9578.317999999994,0.0,0.0,383,[],0.0
2016-11-16 21:00:00+00:00,0.158250780231351,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,108.92250000000001,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-16 21:00:00+00:00,2016-11,2016-11-16 14:31:00+00:00,0.0,9578.317999999994,[],109.99000000000001,0.0,-0.09992234256287356,0.0,0.0,0,113.046375,-0.1450839327056118,9578.317999999994,0.0,0.0,384,[],0.0
2016-11-17 21:00:00+00:00,0.1580445983556525,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,108.86500000000001,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-17 21:00:00+00:00,2016-11,2016-11-17 14:31:00+00:00,0.0,9578.317999999994,[],109.95,0.0,-0.09979282214540336,0.0,0.0,0,112.96909374999997,-0.14489538950353179,9578.317999999994,0.0,0.0,385,[],0.0
2016-11-18 21:00:00+00:00,0.15783922027689987,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,108.74000000000001,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-18 21:00:00+00:00,2016-11,2016-11-18 14:31:00+00:00,0.0,9578.317999999994,[],110.06,0.0,-0.09966380407856212,0.0,0.0,0,112.89368749999997,-0.14470757945764484,9578.317999999994,0.0,0.0,386,[],0.0
2016-11-21 21:00:00+00:00,0.15763464078597958,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,108.84625,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-21 21:00:00+00:00,2016-11,2016-11-21 14:31:00+00:00,0.0,9578.317999999994,[],111.73,0.0,-0.0995352851234374,0.0,0.0,0,112.84437499999997,-0.14452049782873377,9578.317999999994,0.0,0.0,387,[],0.0
2016-11-22 21:00:00+00:00,0.15743085472091645,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,109.3475,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-22 21:00:00+00:00,2016-11,2016-11-22 14:31:00+00:00,0.0,9578.317999999994,[],111.8,0.0,-0.09940726207027806,0.0,0.0,0,112.79196875,-0.14433413992035957,9578.317999999994,0.0,0.0,388,[],0.0
2016-11-23 21:00:00+00:00,0.15722785696632824,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,109.69749999999999,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-23 21:00:00+00:00,2016-11,2016-11-23 14:31:00+00:00,0.0,9578.317999999994,[],111.23,0.0,-0.09927973173815662,0.0,0.0,0,112.65987499999999,-0.14414850107836633,9578.317999999994,0.0,0.0,389,[],0.0
2016-11-25 18:00:00+00:00,0.15702564245288597,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,110.4575,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-25 18:00:00+00:00,2016-11,2016-11-25 14:31:00+00:00,0.0,9578.317999999994,[],111.79,0.0,-0.0991526909746376,0.0,0.0,0,112.53749999999998,-0.1439635766903931,9578.317999999994,0.0,0.0,390,[],0.0
2016-11-28 21:00:00+00:00,0.1568242061567821,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,111.01499999999999,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-28 21:00:00+00:00,2016-11,2016-11-28 14:31:00+00:00,0.0,9578.317999999994,[],111.57000000000001,0.0,-0.09902613665545021,0.0,0.0,0,112.37590624999999,-0.14377936218539258,9578.317999999994,0.0,0.0,391,[],0.0
2016-11-29 21:00:00+00:00,0.15662354309920626,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,111.19874999999999,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-29 21:00:00+00:00,2016-11,2016-11-29 14:31:00+00:00,0.0,9578.317999999994,[],111.46000000000001,0.0,-0.09890006568416583,0.0,0.0,0,112.22209375,-0.14359585303315633,9578.317999999994,0.0,0.0,392,[],0.0
2016-11-30 21:00:00+00:00,0.15642364834582798,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,111.27000000000001,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-11-30 21:00:00+00:00,2016-11,2016-11-30 14:31:00+00:00,0.0,9578.317999999994,[],110.52,0.0,-0.09877447499187988,0.0,0.0,0,112.01868749999998,-0.14341304474384714,9578.317999999994,0.0,0.0,393,[],0.0
2016-12-01 21:00:00+00:00,0.15622451700628875,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,111.19875,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-12-01 21:00:00+00:00,2016-12,2016-12-01 14:31:00+00:00,0.0,9578.317999999994,[],109.49000000000001,0.0,-0.09864936153689717,0.0,0.0,0,111.78556249999998,-0.1432309328675374,9578.317999999994,0.0,0.0,394,[],0.0
2016-12-02 21:00:00+00:00,0.15602614423369696,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,110.97,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-12-02 21:00:00+00:00,2016-12,2016-12-02 14:31:00+00:00,0.0,9578.317999999994,[],109.9,0.0,-0.09852472230442401,0.0,0.0,0,111.56774999999999,-0.1430495129937544,9578.317999999994,0.0,0.0,395,[],0.0
2016-12-05 21:00:00+00:00,0.15582852522413504,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,110.63375,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-12-05 21:00:00+00:00,2016-12,2016-12-05 14:31:00+00:00,0.0,9578.317999999994,[],109.11,0.0,-0.09840055430626145,0.0,0.0,0,111.336125,-0.14286878075103146,9578.317999999994,0.0,0.0,396,[],0.0
2016-12-06 21:00:00+00:00,0.15563165521616804,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,110.47375,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-12-06 21:00:00+00:00,2016-12,2016-12-06 14:31:00+00:00,0.0,9578.317999999994,[],109.95,0.0,-0.09827685458050625,0.0,0.0,0,111.13262499999999,-0.1426887318064656,9578.317999999994,0.0,0.0,397,[],0.0
2016-12-07 21:00:00+00:00,0.155435529490365,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,110.37875,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-12-07 21:00:00+00:00,2016-12,2016-12-07 14:31:00+00:00,0.0,9578.317999999994,[],111.03,0.0,-0.09815362019125196,0.0,0.0,0,110.97718750000001,-0.14250936186528126,9578.317999999994,0.0,0.0,398,[],0.0
2016-12-08 21:00:00+00:00,0.15524014336882058,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,110.4475,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2016-12-08 21:00:00+00:00,2016-12,2016-12-08 14:31:00+00:00,0.0,9578.317999999994,[],112.12,0.0,-0.09803084822829837,0.0,0.0,0,110.82315625000001,-0.14233066667040006,9578.317999999994,0.0,0.0,399,[],0.0
2016-12-09 21:00:00+00:00,0.1550454922146889,-0.04216820000000032,,0.0,0.0,,0.0,9578.317999999994,0.0,0.0,0.0,110.75875,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,"[{'id': 'd33897f3c48b4742a18ca061cd78506e', 'status': 0, 'limit': None, 'dt': Timestamp('2016-12-09 21:00:00+0000', tz='UTC'), 'filled': 0, 'limit_reached': False, 'stop': None, 'amount': 100, 'reason': None, 'created': Timestamp('2016-12-09 21:00:00+0000', tz='UTC'), 'stop_reached': False, 'sid': Equity(8 [AAPL]), 'commission': 0}]",2016-12-09 21:00:00+00:00,2016-12,2016-12-09 14:31:00+00:00,0.0,9578.317999999994,[],113.95,0.0,-0.09790853580686135,0.0,0.0,0,110.70765625,-0.14215264200201638,9578.317999999994,0.0,0.0,400,[],0.0
2016-12-12 21:00:00+00:00,0.15485215936428295,-0.042744700000000524,,0.0,0.0,,-11335.765000000001,-1757.447000000007,11330.0,11330.0,0.0,111.10625,1.1835922976869397,11330.0,11330.0,1,-0.17814072473323195,1.259355280260147,1.1835922976869397,"[{'id': 'd33897f3c48b4742a18ca061cd78506e', 'status': 1, 'limit': None, 'dt': Timestamp('2016-12-12 21:00:00+0000', tz='UTC'), 'filled': 100, 'limit_reached': False, 'stop': None, 'amount': 100, 'reason': None, 'created': Timestamp('2016-12-09 21:00:00+0000', tz='UTC'), 'stop_reached': False, 'sid': Equity(8 [AAPL]), 'commission': 0.1}]",2016-12-12 21:00:00+00:00,2016-12,2016-12-12 14:31:00+00:00,-5.765000000001237,9572.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 113.3, 'cost_basis': 113.35765}]",113.3,-0.0006018802048545213,-0.10022888972912469,0.0,0.0,0,110.65453125,-0.14552019435755953,9578.317999999994,0.0,0.0,401,"[{'price': 113.35665, 'order_id': 'd33897f3c48b4742a18ca061cd78506e', 'sid': Equity(8 [AAPL]), 'commission': None, 'dt': Timestamp('2016-12-12 21:00:00+0000', tz='UTC'), 'amount': 100}]",0.0
2016-12-13 21:00:00+00:00,0.15545187910434147,-0.023844700000000496,,0.0,0.0,,0.0,-1757.447000000007,11519.0,11519.0,0.0,111.81875,1.1800376436003583,11519.0,11519.0,1,-0.17814072473323195,1.259355280260147,1.1800376436003583,[],2016-12-13 21:00:00+00:00,2016-12,2016-12-13 14:31:00+00:00,189.0,9761.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 115.19, 'cost_basis': 113.35765}]",115.19,0.019743949184716003,-0.01997561849759742,0.0,0.0,0,110.69500000000001,-0.029150776801890575,-1757.447000000007,11330.0,11330.0,402,[],0.0
2016-12-14 21:00:00+00:00,0.1552584109106297,-0.023844700000000496,,0.0,0.0,,0.0,-1757.447000000007,11519.0,11519.0,0.0,112.48000000000002,1.1800376436003583,11519.0,11519.0,1,-0.17814072473323195,1.259355280260147,1.1800376436003583,[],2016-12-14 21:00:00+00:00,2016-12,2016-12-14 14:31:00+00:00,0.0,9761.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 115.19, 'cost_basis': 113.35765}]",115.19,0.0,-0.019950881146730787,0.0,0.0,0,110.75909375,-0.029114587120896252,-1757.447000000007,11519.0,11519.0,403,[],0.0
2016-12-15 21:00:00+00:00,0.15514973504548266,-0.017544700000000635,,0.0,0.0,,0.0,-1757.447000000007,11582.0,11582.0,0.0,113.31875,1.1788831512232678,11582.0,11582.0,1,-0.17814072473323195,1.259355280260147,1.1788831512232678,[],2016-12-15 21:00:00+00:00,2016-12,2016-12-15 14:31:00+00:00,63.0,9824.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 115.82000000000001, 'cost_basis': 113.35765}]",115.82000000000001,0.006453891097041531,0.006031718498973929,0.0,0.0,0,110.84846875,0.008806912469534522,-1757.447000000007,11519.0,11519.0,404,[],0.0
2016-12-16 21:00:00+00:00,0.15496225641556732,-0.01604470000000069,,0.0,0.0,,0.0,-1757.447000000007,11597.0,11597.0,0.0,114.07124999999999,1.1786104511048427,11597.0,11597.0,1,-0.17814072473323195,1.259355280260147,1.1786104511048427,[],2016-12-16 21:00:00+00:00,2016-12,2016-12-16 14:31:00+00:00,15.0,9839.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 115.97, 'cost_basis': 113.35765}]",115.97,0.0015267870202337885,0.012154635055292802,0.0,0.0,0,111.00625,0.017747462254352114,-1757.447000000007,11582.0,11582.0,405,[],0.0
2016-12-19 21:00:00+00:00,0.15486356742044552,-0.00934470000000065,,0.0,0.0,,0.0,-1757.447000000007,11664.0,11664.0,0.0,114.7725,1.1774024728884012,11664.0,11664.0,1,-0.17814072473323195,1.259355280260147,1.1774024728884012,[],2016-12-19 21:00:00+00:00,2016-12,2016-12-19 14:31:00+00:00,67.0,9906.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 116.64, 'cost_basis': 113.35765}]",116.64,0.006809252412177669,0.03942375292703623,0.0,0.0,0,111.18187499999999,0.05759849488879558,-1757.447000000007,11597.0,11597.0,406,[],0.0
2016-12-20 21:00:00+00:00,0.15469202694780418,-0.006244700000000769,,0.0,0.0,,0.0,-1757.447000000007,11695.0,11695.0,0.0,115.37625000000001,1.1768490693835805,11695.0,11695.0,1,-0.17814072473323195,1.259355280260147,1.1768490693835805,[],2016-12-20 21:00:00+00:00,2016-12,2016-12-20 14:31:00+00:00,31.0,9937.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 116.95, 'cost_basis': 113.35765}]",116.95,0.0031292418260921995,0.0518954871610726,0.0,0.0,0,111.40437499999999,0.07582905125814818,-1757.447000000007,11664.0,11664.0,407,[],0.0
2016-12-21 21:00:00+00:00,0.15450418085234782,-0.005144700000000779,,0.0,0.0,,0.0,-1757.447000000007,11706.0,11706.0,0.0,115.76500000000001,1.1766535294127707,11706.0,11706.0,1,-0.17814072473323195,1.259355280260147,1.1766535294127707,[],2016-12-21 21:00:00+00:00,2016-12,2016-12-21 14:31:00+00:00,11.0,9948.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 117.06, 'cost_basis': 113.35765}]",117.06,0.0011069123354612298,0.05625623315862617,0.0,0.0,0,111.66125,0.08220190093955798,-1757.447000000007,11695.0,11695.0,408,[],0.0
2016-12-22 21:00:00+00:00,0.154435334282523,-0.012844700000000708,,0.0,0.0,,0.0,-1757.447000000007,11629.0,11629.0,0.0,116.13874999999999,1.1780314607032965,11629.0,11629.0,1,-0.17814072473323195,1.259355280260147,1.1780314607032965,[],2016-12-22 21:00:00+00:00,2016-12,2016-12-22 14:31:00+00:00,-77.0,9871.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 116.29, 'cost_basis': 113.35765}]",116.29,-0.007739819047051344,0.025264837058885863,0.0,0.0,0,111.84499999999998,0.036884872855309114,-1757.447000000007,11706.0,11706.0,409,[],0.0
2016-12-23 21:00:00+00:00,0.15425709458824297,-0.01054470000000074,,0.0,0.0,,0.0,-1757.447000000007,11652.0,11652.0,0.0,116.305,1.1776176245657595,11652.0,11652.0,1,-0.17814072473323195,1.259355280260147,1.1776176245657595,[],2016-12-23 21:00:00+00:00,2016-12,2016-12-23 14:31:00+00:00,23.0,9894.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 116.52, 'cost_basis': 113.35765}]",116.52,0.0023299272161128037,0.0345158830538554,0.0,0.0,0,112.01562499999999,0.050394080690193646,-1757.447000000007,11629.0,11629.0,410,[],0.0
2016-12-27 21:00:00+00:00,0.15417949103650724,-0.0031447000000007774,,0.0,0.0,,0.0,-1757.447000000007,11726.0,11726.0,0.0,116.56375,1.176299107804313,11726.0,11726.0,1,-0.17814072473323195,1.259355280260147,1.176299107804313,[],2016-12-27 21:00:00+00:00,2016-12,2016-12-27 14:31:00+00:00,74.0,9968.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 117.26, 'cost_basis': 113.35765}]",117.26,0.007478862359926675,0.0641910610947143,0.0,0.0,0,112.21499999999999,0.09378762449754606,-1757.447000000007,11652.0,11652.0,411,[],0.0
2016-12-28 21:00:00+00:00,0.1540425509872642,-0.00814470000000067,,0.0,0.0,,0.0,-1757.447000000007,11676.0,11676.0,0.0,116.68124999999999,1.1771878418152335,11676.0,11676.0,1,-0.17814072473323195,1.259355280260147,1.1771878418152335,[],2016-12-28 21:00:00+00:00,2016-12,2016-12-28 14:31:00+00:00,-50.0,9918.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 116.76, 'cost_basis': 113.35765}]",116.76,-0.0050157731016727825,0.04417625728154927,0.0,0.0,0,112.4953125,0.06452100145621868,-1757.447000000007,11726.0,11726.0,412,[],0.0
2016-12-29 21:00:00+00:00,0.1538557078132381,-0.008444700000000638,,0.0,0.0,,0.0,-1757.447000000007,11673.0,11673.0,0.0,116.77625,1.1772414508802493,11673.0,11673.0,1,-0.17814072473323195,1.259355280260147,1.1772414508802493,[],2016-12-29 21:00:00+00:00,2016-12,2016-12-29 14:31:00+00:00,-3.0,9915.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 116.73, 'cost_basis': 113.35765}]",116.73,-0.00030246347425877396,0.042923284551071944,0.0,0.0,0,112.7546875,0.06269073540048449,-1757.447000000007,11676.0,11676.0,413,[],0.0
2016-12-30 21:00:00+00:00,0.153837005263031,-0.017544700000000635,,0.0,0.0,,0.0,-1757.447000000007,11582.0,11582.0,0.0,116.67375000000001,1.1788831512232678,11582.0,11582.0,1,-0.17814072473323195,1.259355280260147,1.1788831512232678,[],2016-12-30 21:00:00+00:00,2016-12,2016-12-30 14:31:00+00:00,-91.0,9824.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 115.82000000000001, 'cost_basis': 113.35765}]",115.82000000000001,-0.009177501244761688,0.00651166828662992,0.0,0.0,0,113.070625,0.009498864781850023,-1757.447000000007,11673.0,11673.0,414,[],0.0
2017-01-03 21:00:00+00:00,0.15367333915670217,-0.014244700000000665,,0.0,0.0,,0.0,-1757.447000000007,11615.0,11615.0,0.0,116.57375,1.178284306460235,11615.0,11615.0,1,-0.17814072473323195,1.259355280260147,1.178284306460235,[],2017-01-03 21:00:00+00:00,2017-01,2017-01-03 14:31:00+00:00,33.0,9857.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 116.15, 'cost_basis': 113.35765}]",116.15,0.0033589314445146012,0.01977546686625695,0.0,0.0,0,113.353125,0.0288514583883739,-1757.447000000007,11582.0,11582.0,415,[],0.0
2017-01-04 21:00:00+00:00,0.1534915739292527,-0.015544700000000633,,0.0,0.0,,0.0,-1757.447000000007,11602.0,11602.0,0.0,116.44374999999998,1.1785197357360977,11602.0,11602.0,1,-0.17814072473323195,1.259355280260147,1.1785197357360977,[],2017-01-04 21:00:00+00:00,2017-01,2017-01-04 14:31:00+00:00,-13.0,9844.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 116.02, 'cost_basis': 113.35765}]",116.02,-0.0013187857067570308,0.014546577178485922,0.0,0.0,0,113.54156250000001,0.021222170547787415,-1757.447000000007,11615.0,11615.0,416,[],0.0
2017-01-05 21:00:00+00:00,0.15337754452619748,-0.009644700000000728,,0.0,0.0,,0.0,-1757.447000000007,11661.0,11661.0,0.0,116.48375,1.177456211927175,11661.0,11661.0,1,-0.17814072473323195,1.259355280260147,1.177456211927175,[],2017-01-05 21:00:00+00:00,2017-01,2017-01-05 14:31:00+00:00,59.0,9903.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 116.61, 'cost_basis': 113.35765}]",116.61,0.005993161903846689,0.038135892506569194,0.0,0.0,0,113.74968750000002,0.05566234554852627,-1757.447000000007,11602.0,11602.0,417,[],0.0
2017-01-06 21:00:00+00:00,0.1535310044103606,0.003355299999999284,,0.0,0.0,,0.0,-1757.447000000007,11791.0,11791.0,0.0,116.6575,1.1751569957322205,11791.0,11791.0,1,-0.17814072473323195,1.259355280260147,1.1751569957322205,[],2017-01-06 21:00:00+00:00,2017-01,2017-01-06 14:31:00+00:00,130.0,10033.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 117.91, 'cost_basis': 113.35765}]",117.91,0.01312660213965633,0.08955091277108956,0.0,0.0,0,113.995,0.13099418854555755,-1757.447000000007,11661.0,11661.0,418,[],0.0
2017-01-09 21:00:00+00:00,0.1535719881416046,0.014155299999999205,,0.0,0.0,,0.0,-1757.447000000007,11899.0,11899.0,0.0,116.87375,1.173291703943174,11899.0,11899.0,1,-0.17814072473323195,1.259355280260147,1.173291703943174,[],2017-01-09 21:00:00+00:00,2017-01,2017-01-09 14:31:00+00:00,108.0,10141.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 118.99000000000001, 'cost_basis': 113.35765}]",118.99000000000001,0.010763883940215324,0.13146780479920206,0.0,0.0,0,114.221875,0.1925910981669827,-1757.447000000007,11791.0,11791.0,419,[],0.0
2017-01-10 21:00:00+00:00,0.15339099855577773,0.015355299999999072,,0.0,0.0,,0.0,-1757.447000000007,11911.0,11911.0,0.0,117.1675,1.1730868987437213,11911.0,11911.0,1,-0.17814072473323195,1.259355280260147,1.1730868987437213,[],2017-01-10 21:00:00+00:00,2017-01,2017-01-10 14:31:00+00:00,12.0,10153.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 119.11, 'cost_basis': 113.35765}]",119.11,0.001183250730928398,0.13593790971056383,0.0,0.0,0,114.45031250000002,0.1991420105673138,-1757.447000000007,11899.0,11899.0,420,[],0.0
2017-01-11 21:00:00+00:00,0.15328385066170713,0.021755299999999034,,0.0,0.0,,0.0,-1757.447000000007,11975.0,11975.0,0.0,117.545,1.172002729029153,11975.0,11975.0,1,-0.17814072473323195,1.259355280260147,1.172002729029153,[],2017-01-11 21:00:00+00:00,2017-01,2017-01-11 14:31:00+00:00,64.0,10217.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 119.75, 'cost_basis': 113.35765}]",119.75,0.00630321228440911,0.1603239148306687,0.0,0.0,0,114.71656250000002,0.2349814280803539,-1757.447000000007,11911.0,11911.0,421,[],0.0
2017-01-12 21:00:00+00:00,0.15315026807893703,0.01675529999999892,,0.0,0.0,,0.0,-1757.447000000007,11925.0,11925.0,0.0,117.97375000000001,1.1728485703492284,11925.0,11925.0,1,-0.17814072473323195,1.259355280260147,1.1728485703492284,[],2017-01-12 21:00:00+00:00,2017-01,2017-01-12 14:31:00+00:00,-50.0,10167.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 119.25, 'cost_basis': 113.35765}]",119.25,-0.004893539578409989,0.14100284684243822,0.0,0.0,0,114.94968750000002,0.20659283693623964,-1757.447000000007,11975.0,11975.0,422,[],0.0
2017-01-13 21:00:00+00:00,0.15297771291005183,0.014655299999998928,,0.0,0.0,,0.0,-1757.447000000007,11904.0,11904.0,0.0,118.335,1.17320630957134,11904.0,11904.0,1,-0.17814072473323195,1.259355280260147,1.17320630957134,[],2017-01-13 21:00:00+00:00,2017-01,2017-01-13 14:31:00+00:00,-21.0,10146.552999999993,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 119.04, 'cost_basis': 113.35765}]",119.04,-0.002065393708791108,0.13278486762186711,0.0,0.0,0,115.18312500000003,0.1945403541405688,-1757.447000000007,11925.0,11925.0,423,[],0.0
